"Data1" "Data2" "Data3" "Data4" "Data5"
"48" 0.472847776061376 0.0394496825446773 0.0394496825446773 0.0394496825446773 0.034343037040935
"49" 0.210105108732422 0.215353586809594 0.215353586809594 0.215353586809594 0.0437112174168186
"50" 0.903035527984882 0.948161116116384 0.948161116116384 0.948161116116384 0.665464569225452
"51" 0.0590255997733462 0.167174247209004 0.167174247209004 0.167174247209004 1.38337015572539
"52" 0.275208433814459 1.15357901625733 1.15357901625733 1.15357901625733 1.02919811839398
"53" 0.814697568641066 0.332717797190854 0.332717797190854 0.332717797190854 0.280687836741475
"54" 0.497525303084769 0.235362897310917 0.235362897310917 0.235362897310917 0.180914205124693
"55" 0.12653906940616 0.613104626089248 0.613104626089248 0.613104626089248 0.841772817557265
"56" 0.496743129598402 0.137577931942935 0.137577931942935 0.137577931942935 0.490770237022111
"57" 0.484091751545609 0.477944779433182 0.477944779433182 0.477944779433182 0.83687399265818
"58" 0.876072383746532 1.38000895300178 1.38000895300178 1.38000895300178 0.064443218881274
"59" 0.145812417491321 0.598339011596345 0.598339011596345 0.598339011596345 0.413019316494437
"60" 1.07613816249666 0.952817373914254 0.952817373914254 0.952817373914254 0.203086322735631
"61" 1.11432505184549 0.597270172131472 0.597270172131472 0.597270172131472 0.954369484270598
"62" 0.0330581019616041 0.546394191437657 0.546394191437657 0.546394191437657 0.224349332762695
"63" 0.282905830492628 0.897515446972363 0.897515446972363 0.897515446972363 1.45235340412017
"64" 0.0107393742269698 0.117111389433299 0.117111389433299 0.117111389433299 0.886713444330326
"65" 0.20541645635705 0.363570262878913 0.363570262878913 0.363570262878913 1.43196211900243
"66" 0.79596506517687 0.979168534533375 0.979168534533375 0.979168534533375 0.186442804835543
"67" 0.273581323135454 1.3365854360819 1.3365854360819 1.3365854360819 1.33568489068251
"68" 0.502651235131073 0.0303276111525116 0.0303276111525116 0.0303276111525116 0.12342194653128
"69" 0.0409498161192557 0.733715275495402 0.733715275495402 0.733715275495402 0.628107329484156
"70" 0.577316772113286 0.135469805849712 0.135469805849712 0.135469805849712 1.3289825395281
"71" 0.0991291858391559 0.0947207716675411 0.0947207716675411 0.0947207716675411 0.765203945564974
"72" 1.18292146957246 0.108560619542301 0.108560619542301 0.108560619542301 0.498788202684409
"73" 0.011428531409798 0.362082607906542 0.362082607906542 0.362082607906542 0.342100132665686
"74" 0.937471382477017 0.183447584484684 0.183447584484684 0.183447584484684 0.302290668878042
"75" 0.0724505348232375 0.779801759922302 0.779801759922302 0.779801759922302 0.0382056498179463
"76" 0.516412932488894 0.130185123827398 0.130185123827398 0.130185123827398 0.655546385514768
"77" 0.354570303139437 0.307254499210501 0.307254499210501 0.307254499210501 1.37404727808665
"78" 0.0559585517718249 0.299477694328279 0.299477694328279 0.299477694328279 0.710942718496015
"79" 0.286481434739028 0.679785345768725 0.679785345768725 0.679785345768725 0.504894013486931
"80" 0.732582453842985 0.378602863982321 0.378602863982321 0.378602863982321 0.123984846684462
"81" 1.27186838418096 0.731781274510494 0.731781274510494 0.731781274510494 1.12770553901583
"82" 0.456672768520606 1.48300470240141 1.48300470240141 1.48300470240141 0.510249496213552
"83" 0.117425853149636 1.21109949827168 1.21109949827168 1.21109949827168 0.00674097262655178
"84" 0.549612810426737 0.307026359300535 0.307026359300535 0.307026359300535 0.0150241335781748
"85" 0.165349013192568 0.223003040710629 0.223003040710629 0.223003040710629 0.119084186818911
"86" 1.1975934648163 0.288080204355023 0.288080204355023 0.288080204355023 0.270457891305281
"87" 0.36038271687926 0.483215882073779 0.483215882073779 0.483215882073779 1.02562556438676
"88" 0.276420565688539 0.014810404362839 0.014810404362839 0.014810404362839 0.494716741021204
"89" 0.132756198074153 0.250389637603255 0.250389637603255 0.250389637603255 0.978888037472044
"90" 1.19145072525145 0.716888349551426 0.716888349551426 0.716888349551426 0.0482551491668326
"91" 0.138419100336862 0.106329021733443 0.106329021733443 0.106329021733443 1.2761864218722
"92" 1.20234982810929 0.0943110655901738 0.0943110655901738 0.0943110655901738 0.988457048172932
"93" 0.109994911169558 0.025358146691274 0.025358146691274 0.025358146691274 0.0631823283096986
"94" 0.107860361385235 0.253865425430469 0.253865425430469 0.253865425430469 0.628939447765613
"95" 0.0853342589251289 0.595386497316202 0.595386497316202 0.595386497316202 0.810334988977195
"96" 0.506557834947363 0.0304103478591012 0.0304103478591012 0.0304103478591012 0.509478515468526
"97" 0.265549600522252 0.830608264547431 0.830608264547431 0.830608264547431 0.819701356639974
"98" 0.0209739743122304 1.19192830602292 1.19192830602292 1.19192830602292 0.873735772441841
"99" 0.275168363741142 0.852910200996686 0.852910200996686 0.852910200996686 0.0772053284731446
"100" 0.859273501037099 0.378054212621213 0.378054212621213 0.378054212621213 0.369700720918401
"101" 0.0279317463169788 0.0660432382343619 0.0660432382343619 0.0660432382343619 0.259757343126471
"102" 0.578017597613029 0.399300954791007 0.399300954791007 0.399300954791007 0.653014875968053
"103" 0.245547421342802 0.105865011607473 0.105865011607473 0.105865011607473 1.4142173451909
"104" 0.172728469512279 0.0240343678518979 0.0240343678518979 0.0240343678518979 0.654446385076132
"105" 0.109700717157891 0.103791769603983 0.103791769603983 0.103791769603983 0.51925438252311
"106" 0.291706779953277 0.325086877675955 0.325086877675955 0.325086877675955 1.20773982198008
"107" 0.128359609310766 0.211626629402742 0.211626629402742 0.211626629402742 0.683630850841133
"108" 0.106431829891739 0.51274167157766 0.51274167157766 0.51274167157766 1.11306467130863
"109" 0.413019991460049 0.58148081479855 0.58148081479855 0.58148081479855 0.217019590134928
"110" 0.0304801471988789 0.426067308401784 0.426067308401784 0.426067308401784 0.182818498988556
"111" 0.807755819619358 0.826405279564372 0.826405279564372 0.826405279564372 0.64147271769061
"112" 0.0815185941533159 0.30272488555097 0.30272488555097 0.30272488555097 0.353660310399921
"113" 1.34041603363437 0.59158347851996 0.175808392595314 0.175808392595314 0.883695997672491
"114" 0.09941880907993 1.470520336998 1.470520336998 1.470520336998 0.349565467892849
"115" 0.187106511106509 0.00162446849332406 0.00162446849332406 0.00162446849332406 0.961261475941271
"116" 1.23563667941135 1.29458989839722 1.29458989839722 1.29458989839722 1.21605931179578
"117" 1.32728897981431 1.03489063255487 1.03489063255487 1.03489063255487 1.44587561420185
"118" 0.244454078936796 0.295749856455974 0.295749856455974 0.295749856455974 0.610202315347953
"119" 0.100838493414901 0.838749831792826 0.838749831792826 0.838749831792826 0.00737949787126458
"120" 0.96571713438022 0.114152442669267 0.114152442669267 0.114152442669267 0.286634199555203
"121" 0.863239470747947 0.207963244896735 0.207963244896735 0.207963244896735 0.570266162249394
"122" 1.24338173004382 0.803717675300944 0.803717675300944 0.803717675300944 0.510865495384259
"123" 1.48136743805099 0.591373918630893 0.591373918630893 0.591373918630893 0.0722421876391214
"124" 1.31711021420013 1.01869446251214 1.01869446251214 1.01869446251214 0.7567192648825
"125" 0.474275036709143 0.352164701060649 0.352164701060649 0.352164701060649 0.80197118150365
"126" 0.248732126218782 0.413825497550852 0.413825497550852 0.413825497550852 0.972003671315569
"127" 0.217432724904298 0.547964876867188 0.547964876867188 0.547964876867188 1.32210357674916
"128" 0.495877512090884 0.0816054103794063 0.0816054103794063 0.0816054103794063 0.156653523544003
"129" 0.487887445825266 0.902579369646153 0.902579369646153 0.902579369646153 0.24394437786409
"130" 0.284209369464278 0.329065067117097 0.329065067117097 0.329065067117097 0.920052290656669
"131" 1.37643074070041 0.561681980190176 1.24817653162438 1.24817653162438 0.026328003215971
"132" 0.678480611738086 0.82273026331735 0.82273026331735 0.82273026331735 0.738129773331714
"133" 0.104249092991417 0.166998740313998 0.166998740313998 0.166998740313998 0.998081931887502
"134" 0.398468318303218 0.151797454507002 0.151797454507002 0.151797454507002 0.7239981461139
"135" 1.23892743149962 0.648717454797838 0.648717454797838 0.648717454797838 1.32325904810034
"136" 0.451635371472444 0.168976859488656 0.168976859488656 0.168976859488656 1.13830982435582
"137" 1.22257549505366 1.22457663508736 1.22457663508736 1.22457663508736 0.780376728156823
"138" 0.624309282066115 0.279435421794141 0.279435421794141 0.279435421794141 0.155196028295882
"139" 0.674878946031889 0.153983089801467 0.153983089801467 0.153983089801467 0.0788043103208407
"140" 1.124616128469 1.25788836198485 1.25788836198485 1.25788836198485 0.987583678957627
"141" 0.495233111520883 0.385605823540559 0.385605823540559 0.385605823540559 0.519787844899414
"142" 1.4445866347289 0.616956910959543 0.616956910959543 0.616956910959543 0.773903617544446
"143" 0.290359949650725 0.0301588719164693 0.0301588719164693 0.0301588719164693 0.183994876042085
"144" 0.468350083768309 1.09038120588776 1.09038120588776 1.09038120588776 0.672136690472805
"145" 0.324806043284551 0.646842315025626 0.646842315025626 0.646842315025626 0.121270845507751
"146" 0.668393082883754 0.438529907838989 0.438529907838989 0.438529907838989 1.36677771226837
"147" 0.858320975201032 0.226310101082439 0.226310101082439 0.226310101082439 1.46614717819415
"148" 0.579251782170092 0.219300046939025 0.219300046939025 0.219300046939025 0.487220961553239
"149" 1.43524705484661 0.634447517997485 0.634447517997485 0.634447517997485 1.25332593847839
"150" 0.594403660460104 0.698134664802707 0.698134664802707 0.698134664802707 0.341218840086365
"151" 0.417150914646841 0.185277328596534 0.185277328596534 0.185277328596534 1.02866463263005
"152" 0.195518910180629 0.0197571289395743 0.0197571289395743 0.0197571289395743 0.569697749912626
"153" 0.0659540540426307 0.737711396803458 0.737711396803458 0.737711396803458 0.962682797114725
"154" 1.08041440009445 0.0636534314849104 0.0636534314849104 0.0636534314849104 0.319482490706166
"155" 0.201261294663322 0.0119502584701024 0.0119502584701024 0.0119502584701024 0.176735817850753
"156" 1.45962872675197 0.629529519349181 0.629529519349181 0.629529519349181 0.940768887173413
"157" 0.630352773362587 0.301688695267205 0.301688695267205 0.301688695267205 0.756389295881286
"158" 1.49562546758298 0.591023046743699 0.591023046743699 0.591023046743699 0.408895476086024
"159" 0.345017199645677 0.128621779006052 0.128621779006052 0.128621779006052 1.07168520613819
"160" 0.564333890220348 0.104980880875592 0.104980880875592 0.104980880875592 0.630420325538701
"161" 0.405898295912879 0.139848649842107 0.139848649842107 0.139848649842107 0.856600230844341
"162" 0.593088437302616 1.25495370663648 1.25495370663648 1.25495370663648 0.620196805315761
"163" 0.409476070071271 0.755438094842889 0.755438094842889 0.755438094842889 1.08338060299824
"164" 0.191979112420702 0.00965288448724802 0.00965288448724802 0.00965288448724802 1.00047469077719
"165" 0.0683024808102783 0.683683624493332 0.683683624493332 0.683683624493332 0.350322915279705
"166" 0.683390525714192 1.03273486053473 1.03273486053473 1.03273486053473 0.482010454555052
"167" 0.407733106066147 0.439016272667072 0.439016272667072 0.439016272667072 1.47720420068367
"168" 0.0581493116831973 0.461998212007656 0.461998212007656 0.461998212007656 0.145308867913238
"169" 0.976470574414705 0.792613143193425 0.792613143193425 0.792613143193425 1.04448664404633
"170" 0.291287100675265 0.449950193051509 0.449950193051509 0.449950193051509 0.367442746234783
"171" 0.887496812740975 0.238910223728683 0.238910223728683 0.238910223728683 1.39768087700147
"172" 0.604958517051414 0.00648956635270112 0.00648956635270112 0.00648956635270112 0.158072274957092
"173" 0.800010950834476 0.0168605408219944 0.0168605408219944 0.0168605408219944 0.872388012271763
"174" 0.403024980572436 0.199945835270645 0.199945835270645 0.199945835270645 0.273964242347913
"175" 0.310488533944431 1.1407187603668 1.1407187603668 1.1407187603668 0.348819348747148
"176" 0.890957888419154 1.28157802404148 1.28157802404148 1.28157802404148 0.875262375326632
"177" 0.399606721718894 0.382089833735845 0.382089833735845 0.382089833735845 0.792024409011942
"178" 0.572233744954147 0.125276384702443 0.125276384702443 0.125276384702443 1.25590125665853
"179" 0.094555083477623 0.325381869722455 0.325381869722455 0.325381869722455 0.961881784726649
"180" 0.26841356873271 0.343914824182172 0.343914824182172 0.343914824182172 1.0330630250466
"181" 0.465163148710475 0.57456930275816 0.57456930275816 0.57456930275816 0.139449125909875
"182" 0.311822388158221 0.273763228587679 0.273763228587679 0.273763228587679 0.383437587330251
"183" 0.628627468013097 0.927641924250157 0.927641924250157 0.927641924250157 0.165420588450375
"184" 0.0609256837014718 1.25185200723472 1.25185200723472 1.25185200723472 0.225046011682259
"185" 1.35744193142322 0.597910124215123 0.726913230942162 0.726913230942162 1.40196502666873
"186" 0.0174023575840092 0.270676680734987 0.270676680734987 0.270676680734987 0.995715842283896
"187" 1.06102638480048 1.02011336268802 1.02011336268802 1.02011336268802 0.314761053211275
"188" 0.675946885176005 0.645920158083969 0.645920158083969 0.645920158083969 1.30553439638253
"189" 0.275625452366247 0.515382944136127 0.515382944136127 0.515382944136127 0.135739944099121
"190" 0.860098848677931 0.622541378631981 0.622541378631981 0.622541378631981 0.129904044798753
"191" 0.685875542884588 0.272494788440882 0.272494788440882 0.272494788440882 0.881428063470343
"192" 1.47427669398529 0.635876072766736 0.635876072766736 0.635876072766736 1.16586115014974
"193" 0.104970513860835 0.351971662346855 0.351971662346855 0.351971662346855 0.272223252036141
"194" 1.15887895302539 0.61743947486822 0.61743947486822 0.61743947486822 0.276636668939075
"195" 0.992441351385248 0.960753823427523 0.960753823427523 0.960753823427523 1.44752285122748
"196" 1.01741410710287 0.26563321323892 0.26563321323892 0.26563321323892 0.00539765108266984
"197" 1.04541847390741 0.166900310409349 0.166900310409349 0.166900310409349 0.239668569544676
"198" 0.842198530711729 0.501858864895493 0.501858864895493 0.501858864895493 0.967522136826422
"199" 1.44264147295103 0.599349437781975 0.599349437781975 0.599349437781975 0.209856780996467
"200" 0.68632800759487 0.237865074704126 0.237865074704126 0.237865074704126 0.440085794062436
"201" 0.720149168913508 0.661691455940377 0.661691455940377 0.661691455940377 0.611124202774221
"202" 0.528423674045615 0.307639166137817 0.307639166137817 0.307639166137817 1.18230144099019
"203" 0.283227175932595 0.837081581398629 0.837081581398629 0.837081581398629 0.101116788309609
"204" 0.90763766620956 0.193567060692212 0.193567060692212 0.193567060692212 0.50878486278861
"205" 0.525724723339012 0.0359153110887191 0.0359153110887191 0.0359153110887191 0.72476597130786
"206" 0.841422730551506 1.40191615778111 1.40191615778111 1.40191615778111 0.903193108923217
"207" 0.273143254635743 0.93859034226974 0.93859034226974 0.93859034226974 0.0746788070320929
"208" 0.376863087170224 1.09952898474345 1.09952898474345 1.09952898474345 0.0539821669058131
"209" 0.172918815425736 0.497795459899563 0.497795459899563 0.497795459899563 0.565662069162432
"210" 1.45118972219981 0.614737235737926 0.614737235737926 0.614737235737926 0.705198763343501
"211" 0.579728762052738 0.404313630430106 0.404313630430106 0.404313630430106 0.261266699367865
"212" 0.245663985989844 0.141925820751742 0.141925820751742 0.141925820751742 0.777217650900126
"213" 0.155209485200329 1.11671756077199 1.11671756077199 1.11671756077199 0.34729110823808
"214" 0.888955359467596 0.190223571949727 0.190223571949727 0.190223571949727 0.226566228842533
"215" 0.580381659521469 1.28324641417096 1.28324641417096 1.28324641417096 1.31074602846181
"216" 1.28799785530789 1.04609203239665 1.04609203239665 1.04609203239665 0.407585461587657
"217" 0.68553934250041 0.102676663882733 0.102676663882733 0.102676663882733 0.293145786540367
"218" 0.786118298196655 0.919230830526167 0.919230830526167 0.919230830526167 0.537090888429933
"219" 0.465682550421588 1.06651316620987 1.06651316620987 1.06651316620987 0.666067494487045
"220" 1.08052195667958 0.134002129944104 0.134002129944104 0.134002129944104 0.142019545712615
"221" 0.397639752485516 0.229209306168301 0.229209306168301 0.229209306168301 0.0887487469813516
"222" 0.0246898960681612 1.40127264738572 1.40127264738572 1.40127264738572 0.0870204505109961
"223" 0.223826716267418 0.560957660211429 0.560957660211429 0.560957660211429 0.0747755802399894
"224" 0.301281831999154 0.499841380633345 0.499841380633345 0.499841380633345 0.536648869020698
"225" 0.109536678870386 0.75914767830229 0.75914767830229 0.75914767830229 1.19197093428896
"226" 0.491157842817665 0.584027581373676 0.584027581373676 0.584027581373676 0.802064680763433
"227" 0.975921265239898 0.561397200976235 0.561397200976235 0.561397200976235 1.21806127380092
"228" 0.303708730658999 0.233911795079706 0.233911795079706 0.233911795079706 0.414380042049735
"229" 0.503130435999352 0.0573560007693798 0.0573560007693798 0.0573560007693798 0.451667784324286
"230" 0.484694057301402 1.35024947349393 1.35024947349393 1.35024947349393 0.624855105930113
"231" 0.965497682897504 0.271737039015135 0.271737039015135 0.271737039015135 0.272206673500887
"232" 0.580628227080185 0.162824192110704 0.162824192110704 0.162824192110704 0.58765304823779
"233" 0.0865273558895601 1.30505650591649 1.30505650591649 1.30505650591649 0.465658646500909
"234" 0.987351055984933 0.995588765094067 0.995588765094067 0.995588765094067 0.779098876045
"235" 0.580840917311566 0.582899823090177 0.582899823090177 0.582899823090177 0.846803707503961
"236" 0.1801841334686 1.1457584098505 1.1457584098505 1.1457584098505 0.512999173124971
"237" 0.87305289531499 0.170358899562129 0.170358899562129 0.170358899562129 1.45032224143095
"238" 0.272686628708876 0.520479515725486 0.520479515725486 0.520479515725486 1.24879723973235
"239" 0.47850706470234 0.221679850694825 0.221679850694825 0.221679850694825 0.457382206055313
"240" 1.46479990307287 0.604579123184979 0.604579123184979 0.604579123184979 0.35054713855685
"241" 0.399698212600886 1.09101716014717 1.09101716014717 1.09101716014717 1.30686769454438
"242" 0.210559714795535 0.0407198500679924 0.0407198500679924 0.0407198500679924 1.32326596493027
"243" 0.184746989137248 0.680412669562884 0.680412669562884 0.680412669562884 1.2190347500918
"244" 0.766480760019118 0.656418446107482 0.656418446107482 0.656418446107482 0.939967264561194
"245" 1.433376283292 0.617097976692104 0.617097976692104 0.617097976692104 0.666656605391104
"246" 0.462976506785596 0.0453200736502461 0.0453200736502461 0.0453200736502461 0.74420307883718
"247" 0.91861135321713 0.4949139918153 0.4949139918153 0.4949139918153 1.30199845209268
"248" 0.590891008015017 0.300822750611096 0.300822750611096 0.300822750611096 0.536584592512222
"249" 1.38793338564345 0.571180489112577 0.827703298261731 0.827703298261731 0.303326495448482
"250" 0.965234411510536 0.898588240027451 0.898588240027451 0.898588240027451 0.952561320625149
"251" 0.533107054573731 1.362049378302 1.362049378302 1.362049378302 0.100661051058205
"252" 0.622686863694214 0.211727972118066 0.211727972118066 0.211727972118066 1.36695406017506
"253" 0.229420010250958 0.158754644172131 0.158754644172131 0.158754644172131 0.0255660937970085
"254" 0.244837547848633 1.0130413675842 1.0130413675842 1.0130413675842 0.225326801260909
"255" 0.0519005808004991 0.319451505031905 0.319451505031905 0.319451505031905 1.14216372049179
"256" 0.575259111205137 0.39853719508788 0.39853719508788 0.39853719508788 1.06985034551797
"257" 0.227925236395906 1.05809251136501 1.05809251136501 1.05809251136501 0.0131797618172636
"258" 0.00255320072976009 0.466102566551324 0.466102566551324 0.466102566551324 0.15392660086492
"259" 0.612447992007045 0.288997864639122 0.288997864639122 0.288997864639122 0.0943043691077653
"260" 0.517534855580508 1.20994122679111 1.20994122679111 1.20994122679111 0.464683231081692
"261" 1.06761156867842 1.27600923609178 1.27600923609178 1.27600923609178 1.33869583237109
"262" 0.0232295254383915 0.435059091364048 0.435059091364048 0.435059091364048 1.02580069855139
"263" 0.62725217661499 1.08343514728408 1.08343514728408 1.08343514728408 0.995538194449724
"264" 0.233859794966903 1.14373182629665 1.14373182629665 1.14373182629665 1.242742747134
"265" 0.0983820554564102 0.0384497684541383 0.0384497684541383 0.0384497684541383 0.785124937465268
"266" 0.0814650074536104 0.465348815450192 0.465348815450192 0.465348815450192 0.0666849953250695
"267" 0.870418691044058 0.725666783017413 0.725666783017413 0.725666783017413 0.0962133545870455
"268" 0.0124768446707826 0.676454764735218 0.676454764735218 0.676454764735218 0.958578593513356
"269" 0.0391825810742946 0.0624480893642587 0.0624480893642587 0.0624480893642587 1.48631986580324
"270" 0.869422344026639 0.595975172736523 0.595975172736523 0.595975172736523 0.769692981252995
"271" 0.325075460643168 0.0571504947450559 0.0571504947450559 0.0571504947450559 0.121561452229362
"272" 0.890651572784393 0.659824168219144 0.659824168219144 0.659824168219144 0.283592291540917
"273" 0.345408850555166 0.528043331248484 0.528043331248484 0.528043331248484 0.129169828358542
"274" 0.970426131252515 0.661158824627098 0.661158824627098 0.661158824627098 1.48360939215381
"275" 0.0201618251917526 0.520872216418913 0.520872216418913 0.520872216418913 0.870541380712539
"276" 0.499843953264049 0.727167666605625 0.727167666605625 0.727167666605625 0.364333350875349
"277" 1.01607727502484 0.47529697756774 0.47529697756774 0.47529697756774 0.559244612352017
"278" 0.550268281986811 0.849361740051254 0.849361740051254 0.849361740051254 0.0231128377583094
"279" 0.232157945885552 1.19336953423925 1.19336953423925 1.19336953423925 0.302813149015079
"280" 0.311617371453974 1.0556819950357 1.0556819950357 1.0556819950357 1.0991591179459
"281" 0.337995725265635 0.651143045363088 0.651143045363088 0.651143045363088 0.103951442081974
"282" 0.405674627358251 0.108416604399716 0.108416604399716 0.108416604399716 0.954221569393065
"283" 1.25024753401408 0.216371496558917 0.216371496558917 0.216371496558917 0.0790881110783172
"284" 0.939901871765399 0.00336460423807455 0.00336460423807455 0.00336460423807455 0.0149915633598447
"285" 0.851437567199125 0.554099087659662 0.554099087659662 0.554099087659662 0.241350156588994
"286" 0.24605884165205 0.0501391058926443 0.0501391058926443 0.0501391058926443 0.384797436506708
"287" 0.438341920406525 0.268886762380699 0.268886762380699 0.268886762380699 0.0532094850063273
"288" 0.252803235170246 0.235798074661025 0.235798074661025 0.235798074661025 0.964434645541271
"289" 0.778547195122063 0.457824763329073 0.457824763329073 0.457824763329073 0.499801299675177
"290" 1.01506414019369 0.0697788183121941 0.0697788183121941 0.0697788183121941 0.515676039894392
"291" 0.711248055739579 0.102567804852803 0.102567804852803 0.102567804852803 0.794184962671367
"292" 0.387486661968857 0.184224636534138 0.184224636534138 0.184224636534138 1.03862726086998
"293" 1.34495115156519 0.642724695111861 0.435094558444665 0.435094558444665 0.0484642472330876
"294" 0.209320047015282 1.16837138019549 1.16837138019549 1.16837138019549 0.303374632686683
"295" 0.640306258786447 0.545212383016018 0.545212383016018 0.545212383016018 0.976138427249513
"296" 0.888747640106808 1.27185843582003 1.27185843582003 1.27185843582003 0.248774959077316
"297" 0.774117031061674 0.207702858345639 0.207702858345639 0.207702858345639 1.00253915382092
"298" 0.0939507152523428 0.783719590641309 0.783719590641309 0.783719590641309 0.182831587694319
"299" 0.681259308010332 0.512843910624797 0.512843910624797 0.512843910624797 0.564369690200502
"300" 0.274532229822831 0.701881726520994 0.701881726520994 0.701881726520994 0.0121363514406625
"301" 0.320527478299731 0.223921374987175 0.223921374987175 0.223921374987175 0.0417932616470015
"302" 1.43580789302569 0.569848445594886 0.569848445594886 0.569848445594886 0.625635807727467
"303" 0.542388130812145 0.225420218609317 0.225420218609317 0.225420218609317 0.799062608274276
"304" 0.423053657848608 0.0947084054752142 0.0947084054752142 0.0947084054752142 0.708541752818024
"305" 1.3376353161314 0.39380224453272 0.39380224453272 0.39380224453272 0.595250344027004
"306" 0.433125171260078 1.20673902615202 1.20673902615202 1.20673902615202 0.7485321470016
"307" 0.16027607888827 0.764998849720467 0.764998849720467 0.764998849720467 0.178081144878206
"308" 1.47120427320994 0.590755329898788 0.590755329898788 0.590755329898788 0.203466784975809
"309" 0.555262644256243 0.393398196369571 0.393398196369571 0.393398196369571 0.438249967230794
"310" 0.909488374953619 0.638571966567186 0.638571966567186 0.638571966567186 0.30686938648086
"311" 1.23652956629511 0.592720887363283 0.592720887363283 0.592720887363283 0.373194395138136
"312" 0.754835882114169 0.541918851455125 0.541918851455125 0.541918851455125 0.408522776785049
"313" 0.380355039888077 1.04382889461733 1.04382889461733 1.04382889461733 1.35557319247783
